Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,Electrical,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,MoSold,YrSold,SaleType,SaleCondition,TotalSF,SalePrice
807,80,RL,75.0,9750,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Av,ALQ,Rec,Gd,Y,SBrkr,980,2,0,3,1,TA,6,0,NoFP,Attchd,Fin,1.0,TA,Y,10,2006,WD,Normal,1960.0,135500
808,70,RL,144.0,21384,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,Ex,Y,SBrkr,1576,1,1,3,1,Gd,6,1,TA,Attchd,RFn,2.0,TA,Y,5,2009,WD,Normal,2900.0,223500
809,80,RL,85.0,13400,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,TA,Y,SBrkr,1086,1,0,3,1,TA,6,1,Gd,Attchd,RFn,2.0,TA,Y,6,2006,WD,Normal,2110.0,159950
810,75,RM,90.0,8100,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,AsbShng,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,TA,N,FuseA,2138,2,0,2,3,TA,11,0,NoFP,Detchd,Unf,2.0,Fa,N,11,2009,WD,Normal,2987.0,106000
811,20,RL,78.0,10140,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,Fa,Y,SBrkr,1309,1,1,3,1,Gd,5,1,Fa,Attchd,RFn,2.0,TA,Y,1,2006,WD,Normal,2349.0,181000
812,120,RM,69.30579531442663,4438,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,Ex,Y,SBrkr,848,1,0,1,1,Gd,4,1,Gd,Attchd,Fin,2.0,TA,Y,6,2008,ConLD,Normal,1696.0,144500
813,20,C (all),66.0,8712,Grvl,NOACCESS,Reg,Bnk,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,Wd Sdng,Wd Sdng,None,Fa,TA,CBlock,TA,TA,Av,Unf,Unf,TA,N,FuseA,1044,1,0,2,1,Fa,4,0,NoFP,Basment,Unf,2.0,TA,N,6,2010,WD,Alloca,1584.0,55993
814,20,RL,75.0,9750,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,Gd,Y,SBrkr,1442,1,1,4,1,TA,7,0,NoFP,Attchd,RFn,1.0,TA,Y,4,2007,COD,Normal,2884.0,157900
815,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,Stucco,Stucco,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,Gd,Y,SBrkr,1250,1,1,3,1,Fa,7,0,NoFP,Detchd,Unf,1.0,TA,P,7,2006,WD,Normal,1936.0,116000
816,20,RL,48.0,12137,Pave,NOACCESS,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1661,2,0,3,1,Gd,6,0,NoFP,Attchd,RFn,2.0,TA,Y,5,2010,WD,Normal,3310.0,224900
817,20,RL,69.30579531442663,11425,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,Gd,Y,SBrkr,1008,1,0,2,1,TA,4,1,Gd,Attchd,RFn,1.0,TA,Y,7,2006,WD,Normal,2016.0,137000
818,20,RL,69.30579531442663,13265,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CemntBd,CmentBd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1689,2,0,3,1,Gd,7,2,Gd,Attchd,RFn,3.0,TA,Y,7,2008,WD,Normal,3257.0,271000
819,80,RL,80.0,8816,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,Gd,Y,SBrkr,1052,1,0,3,1,TA,6,0,NoFP,Attchd,Unf,2.0,TA,Y,6,2010,WD,Normal,2062.0,155000
820,120,RL,44.0,6371,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,Ex,Y,SBrkr,1358,2,0,2,1,Gd,6,1,Gd,Attchd,RFn,2.0,TA,Y,6,2010,New,Partial,2716.0,224000
821,60,RL,72.0,7226,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1640,2,1,3,1,Gd,6,0,NoFP,Attchd,RFn,2.0,TA,Y,6,2008,WD,Normal,2438.0,183000
822,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,MetalSd,MetalSd,None,Fa,TA,CBlock,Fa,TA,No,Unf,Unf,TA,N,SBrkr,936,1,0,2,1,TA,4,0,NoFP,Detchd,Unf,2.0,TA,Y,2,2009,WD,Normal,1872.0,93000
823,60,RL,69.30579531442663,12394,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,Ex,Y,SBrkr,1733,2,1,3,1,Gd,7,1,Gd,BuiltIn,Fin,2.0,TA,Y,10,2007,WD,Family,2580.0,225000
824,50,RL,60.0,9900,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,TA,Y,SBrkr,1489,2,0,3,1,TA,7,1,Gd,Detchd,Unf,1.0,TA,Y,7,2009,WD,Normal,2267.0,139500
825,20,FV,81.0,11216,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,Ex,Y,SBrkr,1489,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,2.0,TA,Y,6,2006,New,Partial,2978.0,232600
826,20,RL,114.0,14803,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CemntBd,CmentBd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,Ex,Y,SBrkr,2084,2,0,2,1,Ex,7,1,Gd,Attchd,Fin,3.0,TA,Y,6,2008,New,Partial,4162.0,385000
827,45,RM,50.0,6130,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,Gd,Y,SBrkr,784,1,0,2,1,Gd,5,0,NoFP,NoGRG,NoGRG,0.0,NoGRG,Y,5,2008,WD,Normal,1568.0,109500
828,20,RL,65.0,8529,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1434,2,0,3,1,Gd,6,1,TA,Attchd,RFn,2.0,TA,Y,4,2009,WD,Normal,2888.0,189000
829,60,RL,69.30579531442663,28698,Pave,NOACCESS,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Plywood,Plywood,None,TA,TA,PConc,TA,Gd,Gd,LwQ,ALQ,TA,Y,SBrkr,2126,2,1,3,1,TA,7,0,NoFP,Attchd,Fin,2.0,TA,Y,6,2009,WD,Abnorml,3139.0,185000
830,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1223,2,1,2,1,Gd,4,0,NoFP,Detchd,RFn,2.0,TA,Y,7,2006,WD,Normal,1743.0,147400
831,20,RL,80.0,11900,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,TA,Y,FuseA,1392,1,1,3,1,TA,6,2,Gd,Attchd,RFn,2.0,TA,Y,6,2008,WD,Normal,2784.0,166000
832,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,MetalSd,MetalSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1200,2,1,2,1,Gd,4,0,NoFP,Detchd,RFn,2.0,TA,Y,6,2006,WD,Normal,1720.0,151000
833,60,RL,44.0,9548,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1829,2,1,3,1,Gd,7,1,TA,Attchd,RFn,2.0,TA,Y,1,2010,WD,Normal,2770.0,237000
834,20,RL,100.0,10004,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,BLQ,TA,Y,SBrkr,1516,1,1,3,1,TA,6,0,NoFP,Attchd,RFn,2.0,TA,Y,2,2009,WD,Normal,3032.0,167000
835,20,RL,75.0,7875,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,Gd,Y,SBrkr,1144,1,0,3,1,TA,6,0,NoFP,Attchd,Unf,2.0,TA,Y,9,2008,WD,Normal,2288.0,139950
836,20,RL,60.0,9600,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,VinylSd,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,TA,Y,SBrkr,1067,2,0,2,1,Gd,4,0,NoFP,Attchd,Unf,2.0,TA,Y,2,2010,WD,Normal,2134.0,128000
837,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,Gd,Y,SBrkr,1559,1,0,2,1,TA,5,0,NoFP,Detchd,Unf,2.0,TA,Y,6,2007,COD,Normal,3118.0,153500
838,160,RM,21.0,1680,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,SBrkr,987,1,1,2,1,TA,5,0,NoFP,Detchd,Unf,1.0,TA,Y,11,2008,WD,Normal,1470.0,100000
839,20,RL,75.0,9525,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,Ex,Y,SBrkr,1099,1,1,3,1,Gd,6,0,NoFP,Attchd,Unf,1.0,TA,Y,6,2008,WD,Normal,2198.0,144000
840,50,RL,70.0,11767,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,Ex,Y,SBrkr,1200,1,0,3,1,TA,6,0,NoFP,Detchd,Unf,1.0,TA,Y,5,2008,WD,Normal,1968.0,130500
841,70,RH,69.30579531442663,12155,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,TA,N,SBrkr,1482,2,0,4,1,Fa,7,0,NoFP,Detchd,Unf,1.0,TA,P,3,2008,WD,Normal,2154.0,140000
842,70,RM,60.0,10440,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,Gd,Y,SBrkr,1539,2,0,3,1,Gd,8,1,Po,Detchd,Unf,2.0,Gd,P,6,2008,WD,Normal,2189.0,157500
843,80,RL,82.0,9020,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,TA,Y,SBrkr,1165,1,1,3,1,TA,6,0,NoFP,Attchd,RFn,2.0,Gd,Y,5,2008,WD,Normal,2292.0,174900
844,90,RL,80.0,8000,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Ex,N,SBrkr,1800,2,0,6,2,TA,10,0,NoFP,NoGRG,NoGRG,0.0,NoGRG,Y,7,2007,WD,Normal,3600.0,141000
845,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,Gd,Y,SBrkr,1416,1,1,4,1,TA,7,1,Gd,Detchd,Unf,3.0,TA,Y,6,2008,WD,Normal,2292.0,153900
846,85,RL,69.30579531442663,16647,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,TA,Y,SBrkr,1701,2,0,3,1,TA,6,2,TA,Basment,Fin,2.0,TA,Y,1,2007,WD,Normal,3091.0,171000
847,60,RL,75.0,9317,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,Ex,Y,SBrkr,1775,2,1,3,1,Gd,7,1,TA,Attchd,Unf,2.0,TA,Y,7,2009,WD,Normal,2515.0,213000
848,20,RL,36.0,15523,Pave,NOACCESS,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,Ex,Y,SBrkr,864,1,0,3,1,TA,5,1,Fa,Attchd,Unf,1.0,TA,Y,8,2009,WD,Normal,1728.0,133500
849,50,RL,75.0,45600,Pave,NOACCESS,IR2,Bnk,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,TA,Y,SBrkr,2358,3,0,5,1,TA,10,1,Gd,Detchd,Unf,2.0,Fa,Y,9,2008,WD,Normal,3265.0,240000
850,80,RL,80.0,9600,Pave,NOACCESS,Reg,Lvl,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,Ex,Y,SBrkr,1855,2,1,3,1,TA,7,1,TA,Attchd,RFn,2.0,TA,Y,8,2007,WD,Normal,2383.0,187000
851,120,RM,36.0,4435,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,Ex,Y,SBrkr,848,1,0,1,1,Gd,3,0,NoFP,Attchd,Fin,2.0,TA,Y,11,2007,WD,Normal,1696.0,131500
852,120,RL,69.30579531442663,3196,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,Ex,Y,SBrkr,1456,2,0,2,1,Gd,7,1,TA,Attchd,Fin,2.0,TA,Y,5,2006,WD,Normal,2729.0,215000
853,75,RL,53.0,7128,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,Gd,Y,SBrkr,1646,2,0,4,1,TA,7,2,Gd,Detchd,Unf,1.0,TA,Y,8,2007,WD,Normal,2564.0,164000
854,80,RL,69.30579531442663,12095,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,TA,Y,SBrkr,1445,1,1,3,1,TA,7,1,Fa,Attchd,RFn,2.0,TA,Y,8,2009,WD,Normal,2572.0,158000
855,20,RL,102.0,17920,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,TA,Y,SBrkr,1779,1,1,3,1,TA,6,1,Gd,Attchd,Unf,2.0,TA,Y,7,2006,WD,Abnorml,3542.0,170000
856,20,RL,69.30579531442663,6897,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,Ex,Y,SBrkr,1040,1,1,3,1,TA,6,0,NoFP,Detchd,Unf,1.0,TA,Y,4,2010,WD,Normal,2080.0,127000
857,80,RL,69.30579531442663,10970,Pave,NOACCESS,IR1,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,TA,Y,SBrkr,1026,1,0,3,1,TA,5,0,NoFP,Detchd,Unf,2.0,TA,Y,10,2008,WD,Normal,1966.0,147000
858,60,RL,65.0,8125,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,Gd,Y,SBrkr,1481,2,1,3,1,TA,6,1,TA,Attchd,Fin,2.0,TA,Y,3,2009,WD,Normal,2183.0,174000
859,20,RL,80.0,10400,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,TA,Y,SBrkr,1370,2,0,3,1,TA,6,1,TA,Attchd,RFn,2.0,TA,Y,6,2009,WD,Family,2460.0,152000
860,60,RL,69.30579531442663,11029,Pave,NOACCESS,IR1,Lvl,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,TA,Y,SBrkr,2654,2,1,4,1,Gd,9,1,Gd,Attchd,Unf,2.0,TA,Y,8,2006,WD,Normal,3708.0,250000
861,50,RL,55.0,7642,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,Wd Sdng,Wd Sdng,None,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,Gd,Y,SBrkr,1426,1,1,3,1,Gd,7,1,Gd,Detchd,Unf,1.0,TA,Y,6,2007,WD,Normal,2338.0,189950
862,190,RL,75.0,11625,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,Plywood,HdBoard,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,Ex,Y,SBrkr,1039,1,1,3,1,TA,6,0,NoFP,Attchd,Unf,2.0,TA,Y,4,2010,WD,Normal,2078.0,131500
863,20,RL,81.0,9672,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,TA,Y,SBrkr,1097,2,0,3,1,TA,6,0,NoFP,Attchd,Unf,2.0,TA,Y,5,2010,WD,Normal,2137.0,152000
864,20,RL,70.0,7931,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,SBrkr,1148,1,0,3,1,TA,6,0,NoFP,Attchd,Unf,1.0,TA,Y,7,2009,WD,Normal,2296.0,132500
865,20,FV,72.0,8640,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,Ex,Y,SBrkr,1372,2,0,3,1,Gd,6,0,NoFP,Attchd,Fin,2.0,TA,Y,5,2008,New,Partial,2744.0,250580
866,20,RL,69.30579531442663,8750,Pave,NOACCESS,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,TA,Y,SBrkr,1002,1,0,3,1,TA,5,0,NoFP,Detchd,Unf,2.0,TA,Y,8,2009,WD,Normal,2004.0,148500
867,20,RL,67.0,10656,Pave,NOACCESS,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,Ex,Y,SBrkr,1646,2,0,3,1,Gd,6,1,Gd,Attchd,RFn,3.0,TA,Y,11,2007,New,Partial,3284.0,248900
868,20,RL,85.0,6970,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,TA,Y,SBrkr,1120,1,1,3,1,Fa,5,0,NoFP,Attchd,RFn,2.0,TA,Y,5,2007,WD,Normal,2160.0,129000
869,60,RL,69.30579531442663,14762,Pave,NOACCESS,IR2,Lvl,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,Plywood,Plywood,None,TA,TA,Slab,NoBSMT,NoBSMT,NoBSMT,NoBSMT,NoBSMT,Gd,Y,SBrkr,2320,2,0,2,1,TA,7,1,TA,Attchd,Unf,2.0,TA,P,5,2006,WD,Normal,2267.0,169000
870,60,RL,80.0,9938,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1949,2,1,3,1,Gd,8,1,TA,Attchd,Fin,2.0,TA,Y,6,2010,WD,Normal,2999.0,236000
871,20,RL,60.0,6600,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,Gd,N,SBrkr,894,1,0,2,1,TA,5,0,NoFP,Detchd,Unf,1.0,TA,Y,8,2009,WD,Normal,1788.0,109500
872,60,RL,70.0,8750,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,Ex,Y,SBrkr,1682,2,1,3,1,Gd,7,0,NoFP,Attchd,RFn,2.0,TA,Y,6,2010,WD,Normal,2486.0,200500
873,20,RL,74.0,8892,Pave,NOACCESS,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,WdShing,Wd Shng,None,Gd,TA,Stone,TA,TA,Av,Unf,Unf,Gd,Y,SBrkr,910,1,0,3,1,Gd,5,0,NoFP,Attchd,Unf,2.0,TA,Y,10,2008,WD,Normal,1015.0,116000
874,40,RL,60.0,12144,Pave,NOACCESS,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,TA,No,Rec,Unf,Gd,Y,SBrkr,1268,1,0,3,1,TA,6,1,Gd,Attchd,Unf,1.0,TA,Y,9,2009,WD,Normal,1868.0,133000
